TreeID,StandID,Plot,Tag,PrevPSPTag,PrevHOM,PrevDBH,PrevMS,PrevRT,PrevLA,Species,PrevStatus,PrevComments,gx,gy,PrevMainStem,PrevMulti,CrownScorch,CharUp,CharSide1,CharSide2,CharDown,PrevYear
0700737,RS22,0605,700737,,137,35.6,,,,ABAM,1,,152.786,134.967,700737,N,,,,,,2019
0700738,RS22,0605,700738,,137,14.3,,,,ABAM,1,,154.816,128.519,700738,N,,,,,,2019
0700739,RS22,0605,700739,,137,11.9,,,,ABAM,1,,156.494,128.578,700739,N,,,,,,2019
0700740,RS22,0605,700740,,137,6.9,,,,ABAM,1,,155.153,125.989,700740,N,,,,,,2019
0700741,RS22,0504,700741,,137,9.1,,,,ABAM,1,,148.147,117.304,700741,N,,,,,,2019
0700742,RS22,0605,700742,,137,25.7,,,,ABAM,1,,162.139,149.491,700742,N,,,,,,2019
0700743,RS22,0605,700743,,137,26,,,,ABGR,1,,158.401,149.889,700743,N,,,,,,2019
0700744,RS22,0605,700744,,137,1.4,,,,ABAM,1,,158.853,149.524,700744,N,,,,,,2019
0700746,RS22,0605,700746,,137,3.4,,,,ABAM,1,LEAN at base,157.204,148.841,700746,N,,,,,,2019
0700747,RS22,0605,700747,,137,2.2,,,,ABAM,1,,156.817,149.341,700747,N,,,,,,2019
0700749,RS22,0605,700749,,137,13.9,,,,ABAM,1,,153.322,149.796,700749,N,,,,,,2019
0700750,RS22,0605,700750,,137,20.3,,,,ABAM,1,,155.97,145.896,700750,N,,,,,,2019
0700751,RS22,0605,700751,,137,10.9,,,,ABAM,1,,154.35,144.725,700751,N,,,,,,2019
0700752,RS22,0605,700752,,137,18.8,,,,ABAM,1,,153.657,145.52,700752,N,,,,,,2019
0700753,RS22,0605,700753,,137,3.2,,,,ABAM,1,,152.785,145.673,700753,N,,,,,,2019
0700754,RS22,0605,700754,,137,28.9,,,,ABAM,1,,150.906,148.373,700754,N,,,,,,2019
0700755,RS22,0605,700755,,137,26,,,,ABAM,1,,157.758,129.054,700755,N,,,,,,2019
0700756,RS22,0605,700756,,137,11.8,,,,ABAM,1,,160.444,129.892,700756,N,,,,,,2019
0700757,RS22,0605,700757,,137,39.2,,,,ABAM,1,,160.553,130.935,700757,N,,,,,,2019
0700758,RS22,0605,700758,,137,47.8,,,,ABAM,1,,164.811,128.247,700758,N,,,,,,2019
0700759,RS22,0605,700759,,137,6,,,,ABAM,1,HERB 183,167.156,129.841,700759,N,,,,,,2019
0700760,RS22,0605,700760,,137,2.3,,,,ABAM,1,,165.273,130.134,700760,N,,,,,,2019
0700761,RS22,0605,700761,,137,26.9,,,,TSHE,1,,162.128,133.5,700761,N,,,,,,2019
0700762,RS22,0605,700762,,137,39,,,,ABAM,1,,159.008,135.722,700762,N,,,,,,2019
0700763,RS22,0605,700763,,137,8.7,,,,ABAM,1,,157.033,134.088,700763,N,,,,,,2019
0700764,RS22,0605,700764,,137,4.4,,,,ABAM,1,,156.029,134.933,700764,N,,,,,,2019
0700765,RS22,0605,700765,,137,6.1,,,,ABAM,1,,155.616,138.205,700765,N,,,,,,2019
0700766,RS22,0605,700766,,137,12.7,,,,ABAM,1,,154.532,140.14,700766,N,,,,,,2019
0700767,RS22,0605,700767,,137,37,,,,ABAM,1,canker fungus,157.324,143.55,700767,N,,,,,,2019
0700768,RS22,0605,700768,,137,2.8,,,,ABAM,1,,159.009,144.46,700768,N,,,,,,2019
0700769,RS22,0605,700769,,137,2.9,,,,ABAM,1,,159.26,143.417,700769,N,,,,,,2019
0700770,RS22,0605,700770,,137,45.9,,,,ABAM,1,,162.415,140.093,700770,N,,,,,,2019
0700771,RS22,0605,700771,,137,11.4,,,,ABAM,1,,165.86,138.917,700771,N,,,,,,2019
0700772,RS22,0605,700772,,137,38.7,,,,ABAM,1,,169.425,141.207,700772,N,,,,,,2019
0700773,RS22,0605,700773,,137,57,,,,TSHE,1,DOUBLE TOP,167.577,144.69,700773,N,,,,,,2019
0700774,RS22,0605,700774,,137,11.2,,,,ABAM,1,,165.673,147.135,700774,N,,,,,,2019
0700776,RS22,0605,700776,,137,8.6,,,,ABAM,1,,171.274,149.42,700776,N,,,,,,2019
0700777,RS22,0605,700777,,137,32,,,,ABAM,1,,169.879,126.907,700777,N,,,,,,2019
0700778,RS22,0605,700778,,137,2.4,,,,ABAM,1,,170.2,128.125,700778,N,,,,,,2019
0700779,RS22,0604,700779,,137,45.6,,,,ABAM,1,,172.023,114.175,700779,N,,,,,,2019
0700780,RS22,0604,700780,,137,6.9,,,,ABAM,1,,173.164,113.086,700780,N,,,,,,2019
0700781,RS22,0704,700781,,137,7.7,,,,ABAM,1,,175.804,111.515,700781,N,,,,,,2019
0700782,RS22,0604,700782,,137,12.7,,,,ABAM,1,,174.389,109.835,700782,N,,,,,,2019
0700783,RS22,0604,700783,,137,27.1,,,,ABAM,1,,173.914,108.161,700783,N,,,,,,2019
0700784,RS22,0604,700784,,137,6.7,,,,ABAM,1,SCAR,172.785,106.294,700784,N,,,,,,2019
0700785,RS22,0604,700785,,137,6.5,,,,ABAM,1,,171.013,105.271,700785,N,,,,,,2019
0700786,RS22,0604,700786,,137,22.9,,,,ABAM,1,,168.687,105.261,700786,N,,,,,,2019
0700787,RS22,0604,700787,,137,7.2,,,,ABAM,1,lean at base,172.531,102.35,700787,N,,,,,,2019
0700788,RS22,0604,700788,,137,16.6,,,,ABAM,1,,169.774,102.318,700788,N,,,,,,2019
0700789,RS22,0604,700789,,137,4.5,,,,ABAM,1,,168.037,102.163,700789,N,,,,,,2019
0700790,RS22,0604,700790,,137,2.7,,,,ABAM,1,,167.751,102.661,700790,N,,,,,,2019
0700791,RS22,0604,700791,,137,3.7,,,,ABAM,1,,166.442,103.75,700791,N,,,,,,2019
0700792,RS22,0604,700792,,137,6.9,,,,TSHE,1,,165.998,102.802,700792,N,,,,,,2019
0700793,RS22,0604,700793,,137,17.5,,,,TSHE,1,MOUND,161.787,106.258,700793,N,,,,,,2019
0700794,RS22,0603,700794,,137,3.3,,,,ABAM,1,,163.281,97.724,700794,N,,,,,,2019
0700795,RS22,0603,700795,,137,36.4,,,,ABAM,1,,167.589,92.486,700795,N,,,,,,2019
0700796,RS22,0603,700796,,137,16.7,,,,ABAM,1,,171.574,92.289,700796,N,,,,,,2019
0700797,RS22,0603,700797,,137,8.8,,,,ABAM,1,,171.095,93.175,700797,N,,,,,,2019
0700798,RS22,0603,700798,,117,15,,,,ABAM,1,"POM 117, bulge",169.047,92.248,700798,N,,,,,,2019
0700799,RS22,0603,700799,,137,16.7,,,,ABAM,1,,168.326,94.177,700799,N,,,,,,2019
0700800,RS22,0603,700800,,137,9.3,,,,ABAM,1,,169.878,95.243,700800,N,,,,,,2019
0700801,RS22,0603,700801,,137,23.5,,,,ABAM,1,,169.915,97.553,700801,N,,,,,,2019
0700802,RS22,0603,700802,,137,6.2,,,,ABAM,1,,174.724,82.784,700802,N,,,,,,2019
0700803,RS22,0703,700803,,137,20.6,,,,ABAM,1,,175.263,83.381,700803,N,,,,,,2019
0700804,RS22,0703,700804,,137,2.2,,,,ABAM,1,,175.394,81.651,700804,N,,,,,,2019
0700805,RS22,0703,700805,,137,17,,,,ABAM,1,,177.632,80.339,700805,N,,,,,,2019
0700806,RS22,0703,700806,,137,8.9,,,,ABAM,1,,177.639,82.065,700806,N,,,,,,2019
0700807,RS22,0703,700807,,137,14.7,,,,ABAM,1,,176.696,82.055,700807,N,,,,,,2019
0700808,RS22,0703,700808,,137,9.2,,,,ABAM,1,,176.106,83.5,700808,N,,,,,,2019
0700809,RS22,0703,700809,,137,12.4,,,,ABAM,1,,179.207,84.855,700809,N,,,,,,2019
0700810,RS22,0703,700810,,137,13,,,,ABAM,1,,178.913,83.957,700810,N,,,,,,2019
0700811,RS22,0703,700811,,137,25.7,,,,ABAM,1,,178.464,83.136,700811,N,,,,,,2019
0700812,RS22,0703,700812,,137,12.2,,,,ABAM,1,,179.501,82.258,700812,N,,,,,,2019
0700813,RS22,0703,700813,,137,8.9,,,,ABAM,1,,179.07,80.83,700813,N,,,,,,2019
0700814,RS22,0703,700814,,137,10.9,,,,ABAM,1,,179.693,80.09,700814,N,,,,,,2019
0700815,RS22,0703,700815,,137,5.8,,,,ABAM,1,,180.491,80.785,700815,N,,,,,,2019
0700816,RS22,0703,700816,,137,8.4,,,,ABAM,1,,181.882,82.885,700816,N,,,,,,2019
0700817,RS22,0703,700817,,137,2.2,,,,ACCI,1,6 STEMS,176.54,78.12,700817,N,,,,,,2019
0700818,RS22,0703,700818,,137,1.2,,,,ACCI,1,2 STEMS,176.594,77.846,700818,N,,,,,,2019
0700819,RS22,0703,700819,,137,1.8,,,,ACCI,1,5 STEMS,176.134,77.475,700819,N,,,,,,2019
0700820,RS22,0703,700820,,137,4.2,,,,ACCI,1,,176.105,77.427,700820,N,,,,,,2019
0700821,RS22,0603,700821,,137,2.3,,,,ACCI,1,,174.16,77.906,700821,N,,,,,,2019
0700822,RS22,0703,700822,,137,5.2,,,,ACCI,1,7 STEMS,180.993,93.044,700822,N,,,,,,2019
0700823,RS22,0703,700823,,137,1.8,,,,ACCI,1,2 STEMS,180.35,93.784,700823,N,,,,,,2019
0700824,RS22,0703,700824,,137,4.2,,,,ACCI,1,2 STEMS,180.979,92.499,700824,N,,,,,,2019
0700825,RS22,0703,700825,,137,31.3,,,,TSHE,1,,182.454,92.748,700825,N,,,,,,2019
0700826,RS22,0703,700826,,137,113.6,,,,PSME,1,BA,181.729,92.666,700826,N,,,,,,2019
0700827,RS22,0703,700827,,137,110.3,,,,PSME,1,,181.858,98.912,700827,N,,,,,,2019
0700828,RS22,0703,700828,,137,25.5,,,,ABAM,1,,179.18,97.991,700828,N,,,,,,2019
0700829,RS22,0704,700829,,137,12.1,,,,ABAM,1,,177.361,103.411,700829,N,,,,,,2019
0700830,RS22,0704,700830,,137,18.4,,,,TSHE,1,,179.593,109.412,700830,N,,,,,,2019
0700831,RS22,0704,700831,,137,17,,,,ABAM,1,,182.158,108.522,700831,N,,,,,,2019
0700832,RS22,0704,700832,,137,6.2,,,,ABAM,1,,181.865,108.02,700832,N,,,,,,2019
0700833,RS22,0704,700833,,137,16.3,,,,ABAM,1,,181.848,105.391,700833,N,,,,,,2019
0700834,RS22,0704,700834,,137,32.3,,,,ABAM,1,,182.695,103.04,700834,N,,,,,,2019
0700835,RS22,0704,700835,,137,14.7,,,,ABAM,1,,182.535,101.583,700835,N,,,,,,2019
0700836,RS22,0704,700836,,137,16.8,,,,ABAM,1,,181.028,101.481,700836,N,,,,,,2019
0700837,RS22,0703,700837,,137,7.8,,,,ABAM,1,,185.719,97.096,700837,N,,,,,,2019
0700838,RS22,0703,700838,,137,5.1,,,,ABAM,1,,186.897,96.273,700838,N,,,,,,2019
0700839,RS22,0703,700839,,137,116.8,,,,PSME,1,,186.661,95.268,700839,N,,,,,,2019
0700840,RS22,0703,700840,,137,2.6,,,,TSHE,1,,185.355,93.743,700840,N,,,,,,2019
0700841,RS22,0703,700841,,137,73.5,,,,PSME,1,,184.579,93.786,700841,N,,,,,,2019
0700842,RS22,0703,700842,,137,2.7,,,,ACCI,1,,184.078,88.643,700842,N,,,,,,2019
0700843,RS22,0703,700843,,137,3.7,,,,ACCI,1,4 STEMS,184.048,87.242,700843,N,,,,,,2019
0700844,RS22,0703,700844,,137,2.4,,,,ACCI,1,5 STEMS,184.977,88.014,700844,N,,,,,,2019
0700845,RS22,0703,700845,,137,9.6,,,,ABAM,1,,180.836,86.939,700845,N,,,,,,2019
0700846,RS22,0704,700846,,137,11,,,,ABAM,1,,186.555,101.591,700846,N,,,,,,2019
0700847,RS22,0704,700847,,137,15.3,,,,ABAM,1,,187.489,102.897,700847,N,,,,,,2019
0700848,RS22,0604,700848,,137,13.6,,,,ABAM,1,,167.216,100.343,700848,N,,,,,,2019
0700849,RS22,0604,700849,,137,2.1,,,,TSHE,1,,164.13,102.294,700849,N,,,,,,2019
0700850,RS22,0604,700850,,137,1.1,,,,TSHE,1,,163.805,101.695,700850,N,,,,,,2019
0700851,RS22,0604,700851,,137,4.7,,,,ABAM,1,,164.102,103.603,700851,N,,,,,,2019
0700852,RS22,0604,700852,,137,14.1,,,,TSHE,1,,163.134,103.262,700852,N,,,,,,2019
0700901,RS22,0601,700901,,137,21,,,,ABAM,1,,171.58,25.856,700901,N,,,,,,2019
0700902,RS22,0601,700902,,137,11.3,,,,ABAM,1,,174.882,26.934,700902,N,,,,,,2019
0700903,RS22,0602,700903,,137,11,,,,ABAM,1,,165.723,51.942,700903,N,,,,,,2019
0700904,RS22,0602,700904,,137,13,,,,ABAM,1,,165.516,52.93,700904,N,,,,,,2019
0700905,RS22,0602,700905,,137,14,,,,ABAM,1,,163.886,50.025,700905,N,,,,,,2019
0700906,RS22,0602,700906,,137,26.9,,,,ABAM,1,,163.247,52.682,700906,N,,,,,,2019
0700907,RS22,0602,700907,,137,20.9,,,,TSHE,1,,160.525,54.64,700907,N,,,,,,2019
0700908,RS22,0602,700908,,137,1.4,,,,ABAM,1,,163.953,55.643,700908,N,,,,,,2019
0700909,RS22,0601,700909,,137,5.6,,,,ABAM,1,,170.407,34.331,700909,N,,,,,,2019
0700910,RS22,0601,700910,,137,13.2,,,,ABAM,1,UWD,157.416,48.073,700910,N,,,,,,2019
0700911,RS22,0602,700911,,137,15.1,,,,ABAM,1,,164.46,55.645,700911,N,,,,,,2019
0700912,RS22,0602,700912,,137,4.7,,,,ABAM,1,,165.683,57.206,700912,N,,,,,,2019
0700913,RS22,0602,700913,,137,2.9,,,,ACCI,1,UWD,166.498,60.732,700913,N,,,,,,2019
0700914,RS22,0602,700914,,137,34.8,,,,ABAM,1,,165.093,60.231,700914,N,,,,,,2019
0700915,RS22,0601,700915,,137,7.7,,,,ABAM,1,,152.94,45.025,700915,N,,,,,,2019
0700916,RS22,0602,700916,,137,16.6,,,,ABAM,1,,156.615,53.958,700916,N,,,,,,2019
0700917,RS22,0602,700917,,137,77.9,,,,PSME,1,,156.433,55.103,700917,N,,,,,,2019
0700918,RS22,0602,700918,,137,22.7,,,,ABAM,1,,157.054,57.363,700918,N,,,,,,2019
0700919,RS22,0602,700919,,137,17.2,,,,ABAM,1,EDT 2021- tag corrected,152.456,58.262,700919,N,,,,,,2019
0700920,RS22,0502,700920,,137,2.2,,,,ABAM,1,,149.86,62.01,700920,N,,,,,,2019
0700921,RS22,0602,700921,,137,29,,,,TSHE,1,,151.16,73.871,700921,N,,,,,,2019
0700922,RS22,0602,700922,,137,6.9,,,,ABAM,1,,152.199,74.524,700922,N,,,,,,2019
0700923,RS22,0602,700923,,137,17.6,,,,TSHE,1,UWD,153.35,64.22,700923,N,,,,,,2019
0700924,RS22,0602,700924,,137,27.4,,,,ABAM,1,,160.137,59.388,700924,N,,,,,,2019
0700925,RS22,0602,700925,,137,2.1,,,,TSHE,1,NURSE,158.467,64.092,700925,N,,,,,,2019
0700926,RS22,0602,700926,,137,108.9,,,,PSME,1,,159.461,67.221,700926,N,,,,,,2019
0700927,RS22,0602,700927,,137,5.2,,,,ABAM,1,,159.396,68.166,700927,N,,,,,,2019
0700928,RS22,0602,700928,,137,11.5,,,,ABAM,1,,157.85,66.944,700928,N,,,,,,2019
0700929,RS22,0602,700929,,137,15.5,,,,ABAM,1,BA,160.704,70.65,700929,N,,,,,,2019
0700930,RS22,0602,700930,,137,11.7,,,,TSHE,1,,164.408,64.737,700930,N,,,,,,2019
0700931,RS22,0602,700931,,137,1.9,,,,ACCI,1,UWD,166.749,61.405,700931,N,,,,,,2019
0700932,RS22,0602,700932,,137,1.2,,,,ACCI,1,,166.662,61.245,700932,N,,,,,,2019
0700933,RS22,0602,700933,,137,2.4,,,,ACCI,1,,168.989,61.491,700933,N,,,,,,2019
0700934,RS22,0602,700934,,137,2.3,,,,ACCI,1,,169.195,61.626,700934,N,,,,,,2019
0700935,RS22,0602,700935,,137,1.4,,,,ACCI,1,UWD,170.11,62.145,700935,N,,,,,,2019
0700936,RS22,0602,700936,,137,1.3,,,,ACCI,1,UWD,170.216,62.293,700936,N,,,,,,2019
0700937,RS22,0603,700937,,137,18.6,,,,ABAM,1,,151.76,76.916,700937,N,,,,,,2019
0700938,RS22,0603,700938,2328,137,10.7,,,,ABAM,1,PREV TAG 2328,150.12,77.912,700938,N,,,,,,2019
0700939,RS22,0603,700939,,137,33.8,,,,TSME,1,HERB 184,150.554,80.972,700939,N,,,,,,2019
0700940,RS22,0603,700940,,137,17.5,,,,TSME,1,UWD,152.771,83.19,700940,N,,,,,,2019
0700942,RS22,0603,700942,,137,6,,,,ABAM,1,,152.906,89.136,700942,N,,,,,,2019
0700943,RS22,0603,700943,,137,21.7,,,,ABAM,1,,152.159,89.164,700943,N,,,,,,2019
0700944,RS22,0603,700944,,137,10.4,,,,ABAM,1,DOUBLE TOP,150.933,91.003,700944,N,,,,,,2019
0700945,RS22,0603,700945,,137,22,,,,TSHE,1,,150.798,93.074,700945,N,,,,,,2019
0700946,RS22,0603,700946,,137,13.3,,,,ABAM,1,,152.897,92.159,700946,N,,,,,,2019
0700947,RS22,0603,700947,,137,18.8,,,,ABAM,1,,154.786,91.245,700947,N,,,,,,2019
0700948,RS22,0603,700948,,137,11.9,,,,ABAM,1,,157.057,91.556,700948,N,,,,,,2019
0700949,RS22,0603,700949,,137,13.2,,,,ABAM,1,,156.241,93.222,700949,N,,,,,,2019
0700950,RS22,0603,700950,,137,2.2,,,,ABAM,1,,154.037,93.386,700950,N,,,,,,2019
0700951,RS22,0603,700951,,137,11.9,,,,ABAM,1,,154.167,94.498,700951,N,,,,,,2019
0700952,RS22,0603,700952,,137,6.7,,,,ABAM,1,,154.308,95.711,700952,N,,,,,,2019
0700953,RS22,0603,700953,,137,12,,,,ABAM,1,,154.77,95.791,700953,N,,,,,,2019
0700954,RS22,0603,700954,,137,10,,,,ABAM,1,,155.701,95.97,700954,N,,,,,,2019
0700955,RS22,0603,700955,,137,12,,,,ABAM,1,,156.205,96.388,700955,N,,,,,,2019
0700956,RS22,0603,700956,,137,22.5,,,,ABAM,1,,156.084,98.461,700956,N,,,,,,2019
0700957,RS22,0603,700957,,137,6.1,,,,ABAM,1,,154.858,98.853,700957,N,,,,,,2019
0700958,RS22,0603,700958,,137,1.2,,,,ABAM,1,,153.593,97.994,700958,N,,,,,,2019
0700959,RS22,0603,700959,,137,13.5,,,,ABAM,1,,152.866,97.716,700959,N,,,,,,2019
0700960,RS22,0603,700960,,137,3.5,,,,ABAM,1,,150.161,94.007,700960,N,,,,,,2019
0700961,RS22,0503,700961,4014,137,10.6,,,,ABAM,1,PREV TAG 4014,149.522,95.605,700961,N,,,,,,2019
0700962,RS22,0503,700962,,137,4.9,,,,TSHE,1,,148.664,95.181,700962,N,,,,,,2019
0700963,RS22,0503,700963,,137,6.6,,,,TSHE,1,,148.283,94.519,700963,N,,,,,,2019
0700964,RS22,0603,700964,,137,105.5,,,,PSME,1,,156.2,86.309,700964,N,,,,,,2019
0700965,RS22,0603,700965,,137,3.1,,,,TSHE,1,,157.942,87.215,700965,N,,,,,,2019
0700966,RS22,0603,700966,,137,113,,,,PSME,1,,159.007,86.457,700966,N,,,,,,2019
0700967,RS22,0603,700967,,137,16.7,,,,ABAM,1,,160.065,90.395,700967,N,,,,,,2019
0700968,RS22,0603,700968,,137,4,,,,ABAM,1,,159.079,89.762,700968,N,,,,,,2019
0700969,RS22,0603,700969,,137,8.3,,,,ABAM,1,,160.984,89.943,700969,N,,,,,,2019
0700970,RS22,0603,700970,,137,2.2,,,,ABAM,1,STRESS,160.142,91.533,700970,N,,,,,,2019
0700971,RS22,0603,700971,,137,15.8,,,,ABAM,1,,162.326,91.337,700971,N,,,,,,2019
0700972,RS22,0603,700972,,137,10.3,,,,ABAM,1,,161.818,87.946,700972,N,,,,,,2019
0700973,RS22,0603,700973,,137,3.6,,,,TSHE,1,,160.94,87.356,700973,N,,,,,,2019
0700974,RS22,0603,700974,,137,11.6,,,,ABAM,1,,163.45,92.967,700974,N,,,,,,2019
0700975,RS22,0603,700975,,137,7.5,,,,ABAM,1,,162.648,96.434,700975,N,,,,,,2019
0700976,RS22,0603,700976,,137,18.1,,,,ABAM,1,UWD,164.956,96.586,700976,N,,,,,,2019
0700977,RS22,0603,700977,,137,4.9,,,,TSHE,1,NURSE,166.558,86.753,700977,N,,,,,,2019
0700978,RS22,0603,700978,,135,2,,,,TSHE,1,POM 135,165.019,86.812,700978,N,,,,,,2019
0700979,RS22,0603,700979,,137,10.1,,,,ABAM,1,,168.745,85.565,700979,N,,,,,,2019
0700980,RS22,0603,700980,,137,4.8,,,,ABAM,1,,168.886,85.871,700980,N,,,,,,2019
0700981,RS22,0603,700981,,137,23.7,,,,ABAM,1,BA,169.119,83.507,700981,N,,,,,,2019
0700982,RS22,0603,700982,,137,13.6,,,,ABAM,1,,171.103,85.338,700982,N,,,,,,2019
0700983,RS22,0603,700983,,137,6.9,,,,ABAM,1,,170.891,86.102,700983,N,,,,,,2019
0700984,RS22,0603,700984,,137,4.6,,,,ABAM,1,,170.624,86.84,700984,N,,,,,,2019
0700985,RS22,0603,700985,,137,35.3,,,,ABAM,1,,172.236,89.232,700985,N,,,,,,2019
0700986,RS22,0603,700986,,137,15,,,,ABAM,1,,172.573,90.981,700986,N,,,,,,2019
0700987,RS22,0603,700987,,137,29.6,,,,ABAM,1,,174.485,91.212,700987,N,,,,,,2019
0700988,RS22,0603,700988,,137,9.9,,,,ABAM,1,,169.747,81.975,700988,N,,,,,,2019
0700989,RS22,0603,700989,,137,1.8,,,,ABAM,1,"STRESS, BA",173.016,85.003,700989,N,,,,,,2019
0700990,RS22,0602,700990,,137,15.2,,,,ABAM,1,,171.17,64.035,700990,N,,,,,,2019
0700991,RS22,0602,700991,,137,14.8,,,,ABAM,1,,171.913,65.557,700991,N,,,,,,2019
0700992,RS22,0602,700992,,137,28.9,,,,ABAM,1,,169.703,68.332,700992,N,,,,,,2019
0700993,RS22,0602,700993,,137,13.5,,,,ABAM,1,,166.321,70.909,700993,N,,,,,,2019
0700994,RS22,0602,700994,,137,12.1,,,,ABAM,1,,165.322,71.424,700994,N,,,,,,2019
0700995,RS22,0603,700995,,137,18,,,,ABAM,1,,165.205,75.407,700995,N,,,,,,2019
0700996,RS22,0603,700996,,137,18.3,,,,ABAM,1,,163.597,76.57,700996,N,,,,,,2019
0700997,RS22,0603,700997,,137,1.7,,,,ABAM,1,LEAN at base,165.9,77.776,700997,N,,,,,,2019
0700998,RS22,0602,700998,,137,23.3,,,,ABAM,1,,168.624,73.797,700998,N,,,,,,2019
0700999,RS22,0602,700999,,137,13.1,,,,ABAM,1,UWD,170.594,71.033,700999,N,,,,,,2019
0701000,RS22,0602,701000,,137,6.1,,,,ABAM,1,,171.119,69.312,701000,N,,,,,,2019
0800101,RS22,0702,800101,,137,1.2,,,,ACCI,1,,189.448,60.873,800101,N,,,,,,2019
0800103,RS22,0702,800103,,137,15.1,,,,ABAM,1,,199.914,62.344,800103,N,,,,,,2019
0800105,RS22,0702,800105,,137,62.6,,,,PSME,1,,197.259,66.672,800105,N,,,,,,2019
0800106,RS22,0702,800106,,137,4.4,,,,ABAM,1,,194.374,65.157,800106,N,,,,,,2019
0800107,RS22,0702,800107,,137,1.1,,,,ACCI,1,3 STEMS,194.245,67.747,800107,N,,,,,,2019
0800108,RS22,0702,800108,,137,1.9,,,,ACCI,1,,193.543,67.273,800108,N,,,,,,2019
0800109,RS22,0702,800109,,137,1.2,,,,ACCI,1,2 STEMS,193.148,67.006,800109,N,,,,,,2019
0800110,RS22,0702,800110,,137,1.1,,,,ACCI,1,,192.668,66.948,800110,N,,,,,,2019
0800111,RS22,0702,800111,,137,1.4,,,,ACCI,1,,192.856,67.662,800111,N,,,,,,2019
0800112,RS22,0702,800112,,137,1.5,,,,ACCI,1,,192.888,67.973,800112,N,,,,,,2019
0800113,RS22,0702,800113,,137,1.7,,,,ACCI,1,3 STEMS,192.152,67.736,800113,N,,,,,,2019
0800114,RS22,0702,800114,,137,1.1,,,,ACCI,1,,190.212,65.632,800114,N,,,,,,2019
0800115,RS22,0702,800115,,137,2.3,,,,ACCI,1,2 STEMS,193.349,68.983,800115,N,,,,,,2019
0800116,RS22,0702,800116,,137,3.8,,,,ACCI,1,3 STEMS,191.548,69.716,800116,N,,,,,,2019
0800117,RS22,0702,800117,,137,2.7,,,,ACCI,1,2 STEMS,191.648,71.104,800117,N,,,,,,2019
0800118,RS22,0702,800118,,137,1.2,,,,ACCI,1,,191.884,70.453,800118,N,,,,,,2019
0800119,RS22,0703,800119,,137,36.9,,,,ABAM,1,,194.514,79.669,800119,N,,,,,,2019
0800120,RS22,0703,800120,,137,99.6,,,,PSME,1,,196.231,79.803,800120,N,,,,,,2019
0800121,RS22,0703,800121,,137,7.5,,,,ABAM,1,,196.56,78.748,800121,N,,,,,,2019
0800122,RS22,0702,800122,,137,1.2,,,,ACCI,1,,192.641,71.61,800122,N,,,,,,2019
0800123,RS22,0702,800123,,137,1.4,,,,ACCI,1,,191.844,71.528,800123,N,,,,,,2019
0800124,RS22,0702,800124,,137,3.3,,,,ACCI,1,4 STEMS ,190.632,70.569,800124,N,,,,,,2019
0800125,RS22,0702,800125,,137,3.7,,,,ACCI,1,GROUND,189.946,70.64,800125,N,,,,,,2019
0800126,RS22,0702,800126,,137,1.1,,,,ACCI,1,,188.584,69.672,800126,N,,,,,,2019
0800127,RS22,0702,800127,,137,4.3,,,,ACCI,1,"7 STEMS, GROUND",190.586,68.163,800127,N,,,,,,2019
0800128,RS22,0702,800128,,137,3.3,,,,ACCI,1,4 STEMS,191.089,69.246,800128,N,,,,,,2019
0800129,RS22,0702,800129,,137,2.2,,,,ACCI,1,,190.555,70.166,800129,N,,,,,,2019
0800130,RS22,0703,800130,,137,4.1,,,,TSHE,1,,199.651,76.856,800130,N,,,,,,2019
0800131,RS22,0702,800131,,137,9.7,,,,ABAM,1,,196.487,74.776,800131,N,,,,,,2019
0800132,RS22,0703,800132,,137,11.1,,,,ABAM,1,,194.882,84.421,800132,N,,,,,,2019
0800134,RS22,0703,800134,,137,9.5,,,,ABAM,1,,196.514,87.565,800134,N,,,,,,2019
0800135,RS22,0703,800135,,137,1.7,,,,ABAM,1,,196.697,86.474,800135,N,,,,,,2019
0800136,RS22,0703,800136,,137,2.4,,,,ABAM,1,lean at base,194.451,86.036,800136,N,,,,,,2019
0800137,RS22,0703,800137,,137,4,,,,ACCI,1,,195.711,88.417,800137,N,,,,,,2019
0800139,RS22,0703,800139,,137,2.5,,,,ACCI,1,,198.267,92.503,800139,N,,,,,,2019
0800141,RS22,0703,800141,,137,4.4,,,,ACCI,1,"4 STEMS, main stem on ground at dbh, buried above dbh",199.76,88.77,800141,N,,,,,,2019
0800142,RS22,0703,800142,,137,3.2,,,,ACCI,1,6 STEMS,199.789,88.473,800142,N,,,,,,2019
0800143,RS22,0703,800143,,137,2.6,,,,ACCI,1,2 STEMS,198.037,88.577,800143,N,,,,,,2019
0800144,RS22,0703,800144,,137,2.8,,,,ACCI,1,,198.123,88.104,800144,N,,,,,,2019
0800145,RS22,0703,800145,,137,1.4,,,,ACCI,1,"GROUND, EDT 2021- tag corrected",198.968,86.561,800145,N,,,,,,2019
0800146,RS22,0703,800146,,137,1.4,,,,ACCI,1,GROUND,199.601,86.874,800146,N,,,,,,2019
0800147,RS22,0703,800147,,137,1.2,,,,ACCI,1,LEAN,198.923,85.83,800147,N,,,,,,2019
0800148,RS22,0703,800148,,137,1.7,,,,ACCI,1,LEAN,199.585,85.995,800148,N,,,,,,2019
0800149,RS22,0703,800149,,137,2.3,,,,ACCI,1,3 STEMS,199.814,85.694,800149,N,,,,,,2019
